NumDynamicObstacles,Algorithm,MonteCarloIndex,ScenarioSeed,Success,Collision,TriggerRatePercent,AvgCPUms,MaxCPUms,StdCPUms,MinDistanceMeter,MinClearanceMeter,ControlEffort,TotalClimbMeter,EstEnergyWh,Steps
3,NP-ET-NMPC,7,25033,1,0,74.6268656716418,1959.93887835821,3079.1365,1151.93022454296,5.80638407848578,4.19726772109224,102.369639648302,10.5224552215026,0.218929778844378,134
3,NP-ET-NMPC,8,25034,1,0,75.3731343283582,1954.8331761194,2793.0102,1122.94499338231,4.78856087397254,3.13726261549928,102.163950557493,10.4366747233638,0.218524490505817,134
3,NP-ET-NMPC,9,25035,1,0,74.6268656716418,1926.48595223881,2958.2549,1129.72561538401,3.54801836468952,1.90730736314288,102.379122148258,10.346961096529,0.21811018129708,134
3,NP-ET-NMPC,10,25036,1,0,75.187969924812,1903.88381729323,2746.8539,1099.69293430197,4.42504110159861,2.6689953704607,101.241687572625,10.5165893791881,0.217627311379313,133
3,NP-ET-NMPC,11,25037,1,0,75.3731343283582,1915.80072014925,2877.6408,1101.92485266055,2.63701753042434,0.877427675240392,102.629800336822,11.0652976621904,0.221471409880225,134
3,NP-ET-NMPC,12,25038,1,0,74.6268656716418,1917.47054626866,2917.9903,1125.10882029276,3.53928520790545,1.79948090537956,102.319767715059,10.6773498969365,0.219652249991579,134
3,NP-ET-NMPC,13,25039,1,0,74.6268656716418,1948.5734880597,2923.9182,1143.81118666319,4.36870118204719,2.41361687649385,102.351898111579,10.6490602323327,0.219520810852885,134
3,NP-ET-NMPC,14,25040,1,0,74.6268656716418,1977.60128283582,3050.5736,1162.8376588628,5.4314027478198,3.58182933157978,102.376550655445,10.547276212822,0.219045881910335,134
3,NP-ET-NMPC,15,25041,1,0,74.6268656716418,1980.52915447761,3135.0501,1165.15631366,4.04808910484106,2.38890928829492,102.318642894222,10.6228129706576,0.219397459639944,134
3,NP-ET-NMPC,16,25042,1,0,75.5555555555556,1949.00229185185,3019.5893,1118.22692828987,4.98315313380129,3.0213791847813,103.284060732114,10.5660662954391,0.220403825329725,135
3,NP-ET-NMPC,17,25043,1,0,75.187969924812,1940.02344210526,4121.5887,1129.86972159682,3.75736054931294,1.45736054931294,102.483202007309,10.8045320663636,0.219000004284778,133
3,NP-ET-NMPC,18,25044,1,0,74.6268656716418,1884.97445298507,2761.1798,1104.35403655587,5.00447618345427,3.26575723488432,102.340051476064,10.453886941759,0.218608809508352,134
3,NP-ET-NMPC,19,25045,1,0,74.6268656716418,1872.10231492537,2692.5482,1096.47947385656,3.89329578993573,2.08147786613597,102.352611975793,10.5417170787305,0.219019380841849,134
3,NP-ET-NMPC,20,25046,1,0,74.6268656716418,1877.19369925373,2651.851,1099.40058668647,4.78177206282726,2.78433091876221,102.342350845129,10.4528142598849,0.218603849648688,134
3,NP-ET-NMPC,21,25047,1,0,75.3731343283582,1897.4467,2680.2795,1089.48323767713,5.50557712543305,3.90845874625434,102.423563114101,10.49865709453,0.218819805893332,134
3,NP-ET-NMPC,22,25048,1,0,75.9124087591241,1909.0919729927,2653.8989,1080.1560470341,5.45935790152391,3.52509525228045,106.306945592069,10.7559257323068,0.223857915346774,137
3,NP-ET-NMPC,23,25049,1,0,75.3731343283582,1905.81239402985,3333.4764,1096.5050823234,5.30745628270747,3.50626020305128,102.21537868602,10.4909467679458,0.218779161332807,134
3,NP-ET-NMPC,24,25050,1,0,75.187969924812,1889.85041278196,2648.3514,1090.49630894325,5.4927106116393,3.47840550836771,101.012084704489,10.4833997735968,0.217467166221521,133
3,NP-ET-NMPC,25,25051,1,0,74.6268656716418,1876.9810380597,2663.6461,1099.32415705276,4.75761055852049,3.12538825664637,102.328053516446,10.574383177359,0.219171432444758,134
3,NP-ET-NMPC,26,25052,1,0,74.6268656716418,1880.98410298507,2654.0917,1101.75864434535,3.85690801770665,2.27472344223291,102.382688627483,10.6872453237141,0.219699874013453,134
3,NP-ET-NMPC,27,25053,1,0,74.6268656716418,1877.68765895522,2679.7968,1099.78637995663,4.54946516465556,2.68127135071706,102.319836630961,10.6250114536715,0.219407756223791,134
3,NP-ET-NMPC,28,25054,1,0,75.3731343283582,1896.59766044776,2714.2728,1088.95776416131,3.81784034962992,1.84568676549598,102.338290691279,10.8400422374978,0.220412667261324,134
3,NP-ET-NMPC,29,25055,1,0,74.6268656716418,1878.22292537313,2663.1596,1100.11925772738,3.9466591458866,2.28761010182194,102.332257701831,10.644349036788,0.219498366385861,134
3,NP-ET-NMPC,30,25056,0,1,70.7547169811321,1790.92191226415,2669.8343,1157.57770311856,1.94554410938144,-0.0774348142089218,78.9552879112334,10.5973332967347,0.183759247496901,106
3,NP-ET-NMPC,31,25057,1,0,75.3731343283582,1903.34841940299,2700.0222,1092.83358443775,3.00779497687815,1.04954693233858,102.466209673632,11.0932148548202,0.221598187703439,134
3,NP-ET-NMPC,32,25058,1,0,74.6268656716418,1878.4171380597,2683.1708,1100.14314797069,4.29822045366567,2.56015008784844,102.339631842309,10.5476520694598,0.219046817279702,134
3,NP-ET-NMPC,33,25059,1,0,75.3731343283582,1902.15368507463,2702.2989,1092.32972365658,2.62985961163622,0.682217559302676,102.316473956205,11.2920507307813,0.222523707835042,134
3,NP-ET-NMPC,34,25060,1,0,75.3731343283582,1902.19909701493,2728.328,1092.23094386715,2.63347774350291,0.758519079930047,102.341890871619,10.8859038336842,0.220626986436088,134
3,NP-ET-NMPC,35,25061,1,0,74.6268656716418,1881.68267462687,2667.4693,1102.17330666524,3.82975909561117,2.13063664516728,102.328539466642,10.7255373120291,0.219877548987039,134
3,NP-ET-NMPC,36,25062,1,0,75.3731343283582,1905.18402164179,2808.8314,1094.39392405639,2.38422538501627,0.706695198920649,102.377561935979,10.81005977023,0.220273479001414,134
3,NP-ET-NMPC,37,25063,1,0,75.3731343283582,1904.60596119403,2739.6652,1093.85882919798,3.59751745617298,1.63389711510871,102.38462671202,10.7469665729675,0.219978900632082,134
3,NP-ET-NMPC,38,25064,0,1,70.1923076923077,1784.72864807692,2661.4879,1169.46212691141,1.828315339496,-0.00543874945276879,77.1551340166826,10.1957091585841,0.17934308560309,104
3,NP-ET-NMPC,39,25065,1,0,75.3731343283582,1899.41596865672,2781.4116,1090.92112431176,4.0660345916869,2.11626932238707,102.10347881073,10.3482079276063,0.218109880371898,134
3,NP-ET-NMPC,40,25066,1,0,75.3731343283582,1902.50657537313,2678.2278,1092.44432371128,4.23073671036705,2.22474363789464,102.369423280857,10.6578474264779,0.219562249050883,134
3,NP-ET-NMPC,41,25067,1,0,75.3731343283582,1901.92668880597,2746.6384,1092.33147085218,4.36298917526981,2.38371280688116,102.349843458894,10.6040578643517,0.219310539846368,134
3,NP-ET-NMPC,42,25068,1,0,74.6268656716418,1880.62938656716,2731.2347,1101.78436773113,3.14556498980167,1.548644673205,102.319555535218,10.8143817329002,0.220292379710188,134
3,NP-ET-NMPC,43,25069,1,0,75,1887.61021818182,2668.1823,1094.80291045618,4.28840519742768,2.54790214806268,100.70425127583,10.4235344038312,0.2159306686799,132
3,NP-ET-NMPC,44,25070,1,0,74.6268656716418,1882.05220820896,2677.2958,1102.55004482005,4.65256279520948,2.77317753564967,102.336796300357,10.5239960867838,0.218936247034301,134
3,NP-ET-NMPC,45,25071,1,0,74.6268656716418,1882.53257462687,2754.9998,1103.03345964937,3.08160657900681,1.35317536211898,102.955707196307,11.0477737005767,0.221396790319913,134
3,NP-ET-NMPC,46,25072,1,0,75.187969924812,1896.29587518797,2684.0368,1094.33652714041,4.01415934769574,2.15471406981037,101.537742737795,10.7403635195082,0.218679235295622,133
3,NP-ET-NMPC,47,25073,1,0,75.3731343283582,1925.95891940298,2888.6918,1107.51266445711,2.41556796754113,0.758726239503506,102.395115953656,10.9011818083556,0.220699539183082,134
3,NP-ET-NMPC,48,25074,1,0,75.3731343283582,1895.93887686567,2682.3769,1088.62352037243,4.58285795800422,2.5731614039444,102.336833996271,10.8561022796975,0.220487658230314,134
3,NP-ET-NMPC,49,25075,1,0,75.3731343283582,1909.37798208955,3045.7268,1098.24825897042,3.33159053049037,1.50579520632758,102.321692702108,10.7309883515202,0.219902860978339,134
3,NP-ET-NMPC,50,25076,1,0,74.6268656716418,1878.05803955224,2678.5296,1100.0371093689,4.48100185810846,2.68726639450361,102.333868846681,10.6095175753052,0.219335689504725,134
3,NP-ET-NMPC,51,25077,1,0,74.6268656716418,1877.77635447761,2687.4467,1100.04940197893,5.28663410938682,2.98663410938682,102.34450829122,10.4938586318526,0.21879563344384,134
3,NP-ET-NMPC,52,25078,1,0,75.3731343283582,1899.39702238806,2744.3416,1090.88714074018,4.11661408835278,2.14190734355251,102.221002659851,10.5540416061768,0.219074029340026,134
3,NP-ET-NMPC,53,25079,1,0,75.3731343283582,1896.66216119403,2659.826,1089.0178918126,3.17657784390782,1.456773525844,102.077971652943,10.890493008996,0.220642559569232,134
3,NP-ET-NMPC,54,25080,1,0,74.8148148148148,1892.69390888889,3374.7027,1105.58511756545,4.21503646927892,2.2817160720282,103.269732029392,10.6141431293924,0.220628094409862,135
3,NP-ET-NMPC,55,25081,1,0,75.3731343283582,1900.01647014925,2661.7465,1091.05388396472,2.76326137795118,0.812981069871876,102.374905743125,10.8341193764732,0.220385812706927,134
3,NP-ET-NMPC,56,25082,1,0,75.3731343283582,1900.69304328358,2696.7882,1091.48178955744,3.25919108966262,1.29060016465573,102.387191992394,10.9116373549106,0.220748205433961,134
3,NP-ET-NMPC,57,25083,1,0,74.6268656716418,1888.31059626866,3270.7251,1108.71174516955,3.9361938773128,2.2902094423087,102.307465920722,10.7529176857741,0.220004986146227,134
3,NP-ET-NMPC,58,25084,1,0,75.3731343283582,1900.70654477612,2669.6282,1091.51911161093,5.29812068117675,3.28943546943703,102.371116250549,10.5127983151556,0.218884700109541,134
3,NP-ET-NMPC,59,25085,1,0,74.6268656716418,1874.98264552239,2691.2375,1098.25101980658,4.49493011379578,2.89774965406383,102.358518853836,10.5198048857295,0.218917150861358,134
3,NP-ET-NMPC,60,25086,1,0,75.9124087591241,1909.11136350365,2697.9491,1080.21052005008,4.18190023727387,2.38080440363489,106.313293535257,10.7900683481303,0.22401755120324,137
3,NP-ET-NMPC,61,25087,1,0,75.3731343283582,1902.91355149254,2729.6536,1092.80972969989,3.50081495697291,1.47880570891627,102.380888657471,10.9087185274047,0.220734430265646,134
3,NP-ET-NMPC,62,25088,1,0,74.6268656716418,1875.43979029851,2734.1246,1098.73129869264,3.19763427852212,1.52001672303212,102.360443316121,10.613320562086,0.219354045429595,134
3,NP-ET-NMPC,63,25089,1,0,75.3731343283582,1899.12949179104,2672.4164,1090.45374299269,2.13596529000081,0.355247558671104,102.365302274934,10.8498810375969,0.22045922877063,134
3,NP-ET-NMPC,64,25090,1,0,75.187969924812,1890.82703759399,2664.374,1091.17223984393,2.47427553405725,0.761121369182311,102.184513082549,11.174796042123,0.22072302846845,133
3,NP-ET-NMPC,65,25091,1,0,75.3731343283582,1898.87403432836,2667.9168,1090.37433949935,5.77366559997789,3.96609962260612,102.347377703404,10.5328651847251,0.218977913534117,134
3,NP-ET-NMPC,66,25092,1,0,75.3731343283582,1900.53909104478,2678.645,1091.49903477512,5.35726132840072,3.53648308278181,102.330442332399,10.5288691620873,0.218958870058217,134
3,NP-ET-NMPC,67,25093,1,0,74.6268656716418,1877.34244477612,2667.6511,1099.56831802312,3.48247115982543,1.64396255548788,102.788422425036,10.8688331178164,0.220557164729657,134
3,NP-ET-NMPC,68,25094,1,0,75.3731343283582,1895.97836791045,2656.0197,1088.70226935381,2.61171884655214,0.709012388019637,102.442708820035,11.0423089417019,0.221359862125253,134
3,NP-ET-NMPC,69,25095,1,0,74.6268656716418,1888.17505671642,3204.7293,1107.71178908646,3.3355658958798,1.41378854602974,102.359309432067,10.5406136061821,0.219014374881021,134
3,NP-ET-NMPC,70,25096,1,0,74.6268656716418,1882.61529850746,2664.3082,1102.70971702856,4.33604026133857,2.74146446015155,102.323929166795,10.5466613373955,0.219041840197286,134
3,NP-ET-NMPC,71,25097,1,0,75.187969924812,1893.40583834586,2676.9553,1092.40899963513,2.94645903699567,1.05721628946894,102.119858992635,11.4735265743676,0.222117090054382,133
3,NP-ET-NMPC,72,25098,1,0,75.3731343283582,1898.52627761194,2683.3283,1090.17979308544,4.53288603842988,2.6848823543351,102.207064106875,10.5731434360909,0.219162952428431,134
3,NP-ET-NMPC,73,25099,1,0,75.3731343283582,1897.30818507463,2680.9485,1089.63534938154,3.01940723692449,1.17034841441273,102.395875150169,10.9335708177581,0.220850858998039,134
3,NP-ET-NMPC,74,25100,1,0,75.3731343283582,1895.54761865672,2654.2364,1088.52422125119,3.84526867809749,1.91569525219009,102.119999491771,10.8405591570581,0.220410231098582,134
3,NP-ET-NMPC,75,25101,1,0,75.3731343283582,1900.39425298507,2658.5132,1091.30678005731,3.04508780188438,1.19596075078201,102.368208462578,11.2014135141937,0.222101452207537,134
3,NP-ET-NMPC,76,25102,1,0,76.1194029850746,1920.22666641791,2720.8508,1080.76210327021,4.55866761310288,2.6251316970819,102.400093701578,10.5603730640355,0.219107586094093,134
3,NP-ET-NMPC,77,25103,1,0,74.6268656716418,1877.23486791045,2650.427,1099.53572482479,4.21594142334887,2.31688505171756,102.393045059428,10.7994955848696,0.220224473233497,134
3,NP-ET-NMPC,78,25104,1,0,75.3731343283582,1895.13529179104,2664.7005,1088.27207825602,4.33980697767231,2.58064674236058,102.338376532423,10.5612034737397,0.219110093801063,134
3,NP-ET-NMPC,79,25105,1,0,75.3731343283582,1896.77175298508,2648.7514,1088.9905074629,5.44838183522938,3.66817570770253,102.211712000309,10.4836754169034,0.218745112253891,134
3,NP-ET-NMPC,80,25106,1,0,75.3731343283582,1898.60766268657,2668.8795,1090.37286730404,5.34211731296399,3.44824186801467,102.362894749166,10.5160667942983,0.218899785876362,134
3,NP-ET-NMPC,81,25107,1,0,75.5555555555556,1903.13527555556,2689.5849,1087.6579093746,3.87324395616406,1.87053622353073,103.272066315442,10.6190616434804,0.220651122770125,135
3,NP-ET-NMPC,82,25108,1,0,74.6268656716418,1877.84914626866,2683.629,1099.86207039228,4.9304030817216,3.23664673601582,102.383824811613,10.405428938929,0.218383414150207,134
3,NP-ET-NMPC,83,25109,1,0,74.6268656716418,1879.26245671642,2702.8014,1100.83462204067,4.69901810452576,2.99218360878846,102.344326935627,10.4626997610277,0.218650072974291,134
3,NP-ET-NMPC,84,25110,1,0,75.3731343283582,1897.42937910448,2677.8212,1089.68650247869,5.09988705695495,3.29263427498396,102.333665941668,10.6083506000811,0.219330233554321,134
3,NP-ET-NMPC,85,25111,0,1,69.9029126213592,1781.22391747573,3520.2195,1179.25235984016,1.83276739094441,-0.135468035851545,76.2551210602141,8.73977881326929,0.171271810702055,103
3,NP-ET-NMPC,86,25112,1,0,74.6268656716418,1878.46560373134,2706.3013,1100.44983152054,4.84670547048759,3.13820578508544,102.333883555153,10.5041017835791,0.218843247490231,134
3,NP-ET-NMPC,87,25113,1,0,74.8148148148148,1885.2982037037,2707.9606,1099.12222386401,3.5325900812861,1.63221332703507,103.226254293295,10.7267934021976,0.221153365940911,135
3,NP-ET-NMPC,88,25114,1,0,74.6268656716418,1889.48122462687,2783.0131,1107.31933596587,4.32030360679344,2.48145011012098,102.328019530299,10.5716272155332,0.219158557410696,134
3,NP-ET-NMPC,89,25115,1,0,75.3731343283582,1902.53448731343,2702.159,1092.52463546894,6.5675827268048,4.57066155507887,102.466416705048,10.6452029896663,0.219505336876918,134
3,NP-ET-NMPC,90,25116,1,0,75.3731343283582,1917.51088432836,2710.7436,1101.59394065071,1.91387953488811,0.297464774312393,102.39007830851,10.8515119203836,0.2204673979016,134
3,NP-ET-NMPC,91,25117,1,0,74.6268656716418,1897.97608134328,2824.0377,1112.81442393549,3.88790994513817,2.28215147310845,102.367316598628,10.534316875957,0.218985138092575,134
3,NP-ET-NMPC,92,25118,1,0,75.3731343283582,1919.18325,2828.0414,1102.74032226174,6.29285377798446,3.99285377798446,102.369702715816,10.522231703179,0.218928736095996,134
3,NP-ET-NMPC,93,25119,0,1,69.9029126213592,1783.98598640777,2724.1068,1177.49862745297,1.80447620615627,-0.0335673059096844,76.2547455366415,9.22327880704908,0.173530438042315,103
3,NP-ET-NMPC,94,25120,1,0,74.8148148148148,1904.29578740741,2817.3202,1110.45598378308,4.4257489400905,2.54947168771251,103.341083069909,10.6124091898628,0.220621580013881,135
3,NP-ET-NMPC,95,25121,1,0,74.6268656716418,1921.92605970149,2956.1607,1128.20880543068,5.34939783087916,3.66970172090566,102.370221524965,10.5272396862401,0.218952142060245,134
3,NP-ET-NMPC,96,25122,1,0,74.6268656716418,1890.89273955224,2775.9189,1108.06920135371,5.37743635021628,3.73653432479895,102.34502712918,10.5163298502691,0.218900617665318,134
3,NP-ET-NMPC,97,25123,1,0,75.3731343283582,1904.73229552239,2787.7326,1094.41263409795,2.27198708770514,0.475772392128068,102.481632846665,11.0544442343379,0.221417416256365,134
3,NP-ET-NMPC,98,25124,0,1,70.4761904761905,1787.01621904762,2749.0997,1163.20752073168,1.84775714034538,-0.01135810438548,77.7904159847825,10.4918636828959,0.181990667686587,105
3,NP-ET-NMPC,99,25125,1,0,75.3731343283582,1892.51038507463,2664.513,1086.60820763052,3.79549739484586,1.92220032255803,102.353720300135,10.6754966900852,0.219644347370036,134
3,NP-ET-NMPC,100,25126,1,0,75.3731343283582,1892.72764477612,2682.8837,1086.73189502278,3.76375404283284,1.96777061561028,102.34190916945,10.6990695726951,0.2197542039378,134
3,SE-ET-NMPC,1,26027,1,0,77.037037037037,1937.46775259259,3331.4882,1065.14288257943,2.82209550612038,0.979087441042796,103.357927707932,9.8356198825261,0.216993238574897,135
3,SE-ET-NMPC,2,26028,1,0,77.536231884058,1940.54291666667,2666.8805,1049.19926826239,4.59254969042904,2.68854982606696,108.226600241745,13.0267396345131,0.235758519282153,138
3,SE-ET-NMPC,3,26029,1,0,76.2962962962963,1910.9263037037,2640.0382,1070.14083543332,5.14565534574724,3.28846802237625,104.457300751339,11.192396061865,0.22335575209617,135
3,SE-ET-NMPC,4,26030,1,0,77.2058823529412,1935.63638529412,2663.502,1056.59643135088,3.52859862750061,1.88784285292931,106.314435304616,12.2393202689683,0.229537653406093,136
3,SE-ET-NMPC,5,26031,1,0,76.1194029850746,1903.15838283582,2622.2736,1070.89732845349,4.5323621515138,2.81805309259793,103.235410322252,11.2081364709356,0.222152129172182,134
3,SE-ET-NMPC,6,26032,1,0,76.1194029850746,1907.1635858209,2706.9282,1073.29105006381,4.6622679895554,2.71974973807439,102.152255111639,10.9837415187965,0.221079814065684,134
3,SE-ET-NMPC,7,26033,1,0,76.5151515151515,1912.63512575758,2676.313,1064.56760570209,4.5126905194603,2.80875525155011,101.907539743174,11.0052482291653,0.218674843007679,132
3,SE-ET-NMPC,8,26034,1,0,76.865671641791,1923.35040746269,2683.6891,1060.03957211301,4.23350943676795,2.41990067100393,102.0720893517,11.5082186251281,0.22352808994393,134
3,SE-ET-NMPC,9,26035,1,0,76.2962962962963,1907.32818444444,2730.6001,1068.21016608878,3.98736576957756,2.38413192071177,103.275215810198,10.8958323401083,0.22194410729886,135
3,SE-ET-NMPC,10,26036,1,0,76.2962962962963,1914.47122592593,2721.2792,1072.23352018106,5.89378171693907,4.0932942382891,103.215363150654,10.7288353862519,0.221162662898172,135
3,SE-ET-NMPC,11,26037,1,0,75.9398496240601,1901.79281804511,2646.0518,1075.46939884836,4.87944802143068,3.22902168126369,101.298103309126,11.0882439057815,0.220299008350861,133
3,SE-ET-NMPC,12,26038,1,0,76.5151515151515,1911.15055075758,2684.7113,1063.63621624396,3.86844121575691,2.07612540684148,100.437257730369,11.2448344511922,0.219761379996958,132
3,SE-ET-NMPC,13,26039,1,0,76.1194029850746,1910.85713432836,2676.8324,1075.23845579013,5.35803187743732,3.42962407245487,102.718795878198,10.9493846001645,0.220931907969173,134
3,SE-ET-NMPC,14,26040,1,0,76.1194029850746,1909.10888134328,2664.9445,1074.29175871581,5.83541575613683,3.53541575613683,103.472606008677,11.0852107116803,0.221583161283487,134
3,SE-ET-NMPC,15,26041,1,0,76.1194029850746,1906.98179328358,2704.4868,1073.12424679407,4.9972213962645,3.04018759656831,102.314026558533,10.9941831818709,0.221132186469945,134
3,SE-ET-NMPC,16,26042,1,0,76.6917293233083,1924.12368345865,3333.3361,1068.15780382222,4.04087774372505,2.12213599664255,101.867839503005,10.9860709048383,0.219834375279335,133
3,SE-ET-NMPC,17,26043,1,0,77.037037037037,1926.05969037037,2678.5118,1056.47845092922,3.69176081749112,2.05748091507569,103.701158858536,11.3324741580205,0.22399331376361,135
3,SE-ET-NMPC,18,26044,1,0,76.2962962962963,1912.2313,2688.9112,1070.82941349544,4.08156888548462,2.17079834948975,103.192849043266,10.9558610651332,0.222222696827449,135
3,SE-ET-NMPC,19,26045,1,0,75.9398496240601,1902.84960075188,2689.1106,1076.23016527398,3.81983566397772,2.15035053694669,101.419471242654,9.22679066428181,0.211606059559331,133
3,SE-ET-NMPC,20,26046,1,0,75.7575757575758,1897.05795454545,2653.8532,1078.11956095859,5.03173978521079,3.29993967179018,100.445800752517,10.9481274787511,0.218375524413492,132
3,SE-ET-NMPC,21,26047,1,0,75.5555555555556,1893.76193777778,2741.5749,1082.35115339535,3.86673923630797,2.28184447505604,103.436926627238,10.6422105984858,0.220762925022421,135
3,SE-ET-NMPC,22,26048,1,0,76.3358778625954,1909.40954580153,2624.2811,1068.00088150058,5.42527096254276,3.51905685771456,100.776159103097,10.7273111316532,0.216101337917299,131
3,SE-ET-NMPC,23,26049,1,0,76.2962962962963,1912.24421185185,2698.7778,1070.90157134861,5.46534599292908,3.63993848632876,103.440963593865,10.7676769856453,0.221349121998521,135
3,SE-ET-NMPC,24,26050,1,0,77.2058823529412,1938.70818382353,2675.6034,1058.30049381844,3.31671906477021,1.44382697322949,104.495512865329,10.0721712535674,0.219373551078355,136
3,SE-ET-NMPC,25,26051,1,0,76.1194029850746,1907.57255522388,2661.65,1073.52957459922,4.0390357150565,2.2290691093916,102.557958096207,10.9226546398531,0.220803466695928,134
3,SE-ET-NMPC,26,26052,1,0,77.6978417266187,1951.12926618705,2680.9861,1050.3893434316,3.80593933775731,2.17584375000215,109.076719979368,12.898668165575,0.236429134112696,139
3,SE-ET-NMPC,27,26053,1,0,76.1194029850746,1909.0405641791,2700.5101,1074.31655559961,4.95496594530666,3.24983673769628,102.502185445282,10.9224962676596,0.220801487479296,134
3,SE-ET-NMPC,28,26054,1,0,77.2058823529412,1939.44468676471,2751.465,1058.96258624807,4.91579482130686,3.01161605654596,104.268087712291,11.0262273324811,0.223825302011848,136
3,SE-ET-NMPC,29,26055,1,0,76.3358778625954,1909.39707328244,2634.7972,1068.04469365799,4.48270297831964,2.54780562404804,99.2612442279213,10.9272134197666,0.217001502402482,131
3,SE-ET-NMPC,30,26056,1,0,76.1194029850746,1904.19562462687,2662.1025,1071.51653819128,5.87382939723057,3.89742493826954,102.369947077346,10.7662080213105,0.220068459469523,134
3,SE-ET-NMPC,31,26057,1,0,76.865671641791,1925.55237089552,2761.279,1061.49871883662,5.38104563052155,3.68174913671963,102.924652931451,10.9278306637945,0.220835794896171,134
3,SE-ET-NMPC,32,26058,1,0,76.6917293233083,1920.35713834586,2652.5553,1063.56957307575,5.72272013349598,4.09105021394876,101.08300514984,10.5926442040604,0.217979069785155,133
3,SE-ET-NMPC,33,26059,1,0,76.8115942028985,1925.1783173913,2629.8814,1062.51659551308,4.65092877011027,3.02037822773839,108.462784444504,12.9199348474602,0.235264836886188,138
3,SE-ET-NMPC,34,26060,1,0,76.5151515151515,1918.0192780303,2677.0374,1067.65909651942,5.20165555504183,3.43696111160657,99.9250400340893,10.9957949904391,0.21858662732911,132
3,SE-ET-NMPC,35,26061,1,0,75.9398496240601,1910.46321278196,2735.0685,1080.39900672831,3.9644261719953,2.0304275336423,102.2418092388,11.3085940848732,0.221349329716071,133
3,SE-ET-NMPC,36,26062,1,0,76.2962962962963,1909.55858814815,2640.623,1069.18683259486,3.69565562142915,1.99782990737337,105.100928729678,12.0226120815418,0.227248349774909,135
3,SE-ET-NMPC,37,26063,1,0,76.2962962962963,1920.08144444444,3190.9937,1077.31477972849,4.46308353172243,2.64353223723947,103.408874814172,10.6296154330304,0.220703464233027,135
3,SE-ET-NMPC,38,26064,1,0,76.1194029850746,1907.69067985075,2670.6734,1073.5022778512,5.37404079804822,3.70726425240361,102.060753278721,10.9692891755441,0.221010267602426,134
3,SE-ET-NMPC,39,26065,1,0,76.2962962962963,1911.42110814815,2669.8857,1070.29636478701,4.98369802422447,3.08725278953993,103.422717491975,10.8888413473417,0.221914727190657,135
3,SE-ET-NMPC,40,26066,1,0,76.2962962962963,1913.81421111111,2702.7375,1071.79096418556,4.08285465476979,2.13655672848353,103.370114150605,11.7538892580196,0.225954567753111,135
3,SE-ET-NMPC,41,26067,1,0,75.9398496240601,1903.9534593985,2661.2918,1076.5757600631,3.95710939310023,2.37224348107237,101.970396678361,11.7662420892082,0.223481168288947,133
3,SE-ET-NMPC,42,26068,1,0,76.3358778625954,1910.08132671756,2630.473,1068.4062365141,4.55111351652696,2.35177351523206,101.275634840889,10.9622486377634,0.217209931156683,131
3,SE-ET-NMPC,43,26069,1,0,76.3358778625954,1916.60093816794,2700.1295,1072.20424613301,2.86564623178463,1.26736573738898,99.9100522857245,9.13094314593098,0.208624772080119,131
3,SE-ET-NMPC,44,26070,1,0,76.8115942028985,1925.69243550725,2703.4203,1062.97770637737,5.01821668255948,3.13878635749447,108.389933930037,13.0325411680454,0.235789250369171,138
3,SE-ET-NMPC,45,26071,1,0,76.2962962962963,1910.18111481481,2674.2539,1069.6772915266,4.05109481268876,2.10722916023923,103.271550343923,11.4749954204567,0.224649544805109,135
3,SE-ET-NMPC,46,26072,1,0,75.7575757575758,1903.31579166667,2947.8143,1082.57214302678,5.05470568951216,3.15121664181521,102.037198038651,10.9920339470213,0.218615994727976,132
3,SE-ET-NMPC,47,26073,1,0,77.3049645390071,1938.72081489362,2676.3867,1055.07110596866,4.23037654097383,2.36772226329543,110.804212675355,12.7210265066717,0.238137682518397,141
3,SE-ET-NMPC,48,26074,1,0,75.5725190839695,1889.79599083969,2674.8905,1079.35064589563,4.88183147539988,3.14625014798168,100.874326477444,10.8458064407378,0.216657061786945,131
3,SE-ET-NMPC,49,26075,1,0,77.2058823529412,1935.36540147059,2727.9759,1056.50566432662,4.54322058121717,2.59461629475679,105.706222230347,12.0653177987435,0.22871129744909,136
3,SE-ET-NMPC,50,26076,1,0,77.037037037037,1927.02793185185,2660.6299,1057.04012994857,5.44761703644548,3.50828266981915,103.374021956429,11.2360577710373,0.223535641789766,135
3,SE-ET-NMPC,51,26077,1,0,76.4705882352941,1915.13346397059,2708.9871,1067.22896951034,4.29052508756823,2.68369245520904,105.373442240896,12.7023889586982,0.231679934756859,136
3,SE-ET-NMPC,52,26078,1,0,76.1194029850746,1908.08835223881,2685.0838,1073.70511458678,5.17543886422056,3.20479088241184,102.982205131956,11.1149721320667,0.221711291835746,134
3,SE-ET-NMPC,53,26079,1,0,75.9398496240601,1901.18049473684,2639.3919,1074.97399554161,4.69095992944831,2.84114635368486,101.236038212853,11.0610749885175,0.220170711470138,133
3,SE-ET-NMPC,54,26080,1,0,75.9398496240601,1900.88770676692,2631.9433,1074.97257590967,5.78763890975084,3.82876657530873,101.139992768872,10.7523397323181,0.218726342430121,133
3,SE-ET-NMPC,55,26081,1,0,77.037037037037,1926.65530740741,2644.7299,1056.59070129365,5.46606218286422,3.54662976161933,103.539200803509,10.7822824672136,0.221419533511522,135
