Algorithm,Step,px,py,pz,vx,vy,vz,TriggerSignal
SE-ET-NMPC,53,16.7920958789987,12.5347134284308,6.73654198458898,3.96466468440957,2.96212578319036,0.712211193926692,1
SE-ET-NMPC,54,17.1885623474397,12.8309260067498,6.80776310398165,3.86369433405864,3.08538790231346,0.743133625413955,1
SE-ET-NMPC,55,17.5749317808455,13.1394647969811,6.88207646652305,3.76751117500574,3.19597641829413,0.769151662492291,1
SE-ET-NMPC,56,17.9516828983461,13.4590624388105,6.95899163277228,3.69894188704132,3.26408509834226,0.814602594564492,1
SE-ET-NMPC,57,18.3215770870503,13.7854709486448,7.04045189222873,3.67301327951443,3.2605199761697,0.937007435140714,1
SE-ET-NMPC,58,18.6888784150017,14.1115229462617,7.1341526357428,3.64630682025162,3.25525323822828,1.05250792281616,1
SE-ET-NMPC,59,19.0535090970269,14.4370482700846,7.23940342802442,3.61910664992546,3.24857111188215,1.16140121728457,1
SE-ET-NMPC,60,19.4154197620194,14.7619053812728,7.35554354975287,3.59519947026282,3.23559760734514,1.2670630972309,1
SE-ET-NMPC,61,19.7749397090457,15.0854651420073,7.48224985947596,3.61825305890509,3.15685645546738,1.39373674748781,1
SE-ET-NMPC,62,20.1367650149362,15.401150787554,7.62162353422474,3.70725102663189,2.99534397651663,1.5113584246903,1
SE-ET-NMPC,63,20.5074901175994,15.7006851852057,7.77275937669377,3.85042408796351,2.78236582982483,1.55970341150282,1
SE-ET-NMPC,64,20.8925325263957,15.9789217681882,7.92872971784405,4.01380869491911,2.53636958965396,1.5068704669345,1
SE-ET-NMPC,65,21.2939133958876,16.2325587271536,8.0794167645375,3.95937936361943,2.25689369508081,1.60137270101818,1
SE-ET-NMPC,66,21.6898513322496,16.4582480966617,8.23955403463932,3.83761641263269,1.98292627130353,1.59061935382556,1
SE-ET-NMPC,67,22.0736129735129,16.656540723792,8.39861597002188,3.59041797491346,1.83844178257587,1.50108073139771,1
SE-ET-NMPC,68,22.4326547710042,16.8403849020496,8.54872404316165,3.32306271339162,1.84006844057861,1.3649979693728,1
SE-ET-NMPC,69,22.7649610423434,17.0243917461075,8.68522384009893,3.5518243152597,2.01938569510319,1.43925059047478,1
SE-ET-NMPC,70,23.1201434738693,17.2263303156178,8.82914889914641,3.70758935245533,2.20892522556771,1.26658901519314,1
SE-ET-NMPC,71,23.4909024091149,17.4472228381746,8.95580780066572,3.76448744176781,2.33079671048669,1.04002153000259,1
SE-ET-NMPC,72,23.8673511532917,17.6803025092232,9.05980995366598,3.93769252602817,2.15759162733639,1.2132266048626,1
SE-ET-NMPC,73,24.2611204058945,17.8960616719569,9.18113261415224,3.72379996724074,2.03494429268362,1.17886687439326,1
SE-ET-NMPC,74,24.6335004026185,18.0995561012252,9.29901930159156,3.48430467255902,1.87421041356676,1.09636460818582,1
SE-ET-NMPC,75,24.9819308698744,18.2869771425819,9.40865576241015,3.26687896907442,1.67798464252406,1.03139145801649,1
SE-ET-NMPC,76,25.3086187667819,18.4547756068343,9.51179490821179,3.44008394111912,1.8511897830096,1.20459658775686,1
SE-ET-NMPC,77,25.6526271608938,18.6398945851353,9.63225456698748,3.43781861621017,2.06331577629313,1.41672256748716,1
SE-ET-NMPC,78,25.9964090225148,18.8462261627646,9.7739268237362,3.53698385713992,2.26352349558507,1.61693026995452,1
SE-ET-NMPC,79,26.3501074082288,19.0725785123231,9.93561985073165,3.69505381592827,2.44382032657271,1.79722708319443,1
SE-ET-NMPC,80,26.7196127898216,19.3169605449804,10.1153425590511,3.80837422156859,2.58764701713281,1.94945343704729,1
SE-ET-NMPC,81,27.1004502119785,19.5757252466936,10.3102879027558,3.76351880336485,2.6096475876463,2.00640616152639,1
SE-ET-NMPC,82,27.476802092315,19.8366900054583,10.5109285189085,3.72033483604019,2.62988821105587,2.05980501628072,1
SE-ET-NMPC,83,27.848835575919,20.0996788265639,10.7169090205365,3.67883136863508,2.6485172260241,2.10987114881458,1
SE-ET-NMPC,84,28.2167187127825,20.3645305491663,10.927896135418,3.63900463027223,2.66567066184147,2.15681367379171,1
SE-ET-NMPC,85,28.5806191758097,20.6310976153504,11.1435775027972,3.60084017225555,2.68147311408334,2.2008298417458,1
SE-ET-NMPC,86,28.9407031930353,20.8992449267588,11.3636604869717,3.5914969118623,2.72324950609575,2.16450041802556,1
SE-ET-NMPC,87,29.2998528842215,21.1715698773683,11.5801105287743,3.59196252185647,2.7711380747624,2.10204638678138,1
SE-ET-NMPC,88,29.6590491364072,21.4486836848446,11.7903151674524,3.6313355793301,2.8458610457445,1.92729780226237,1
SE-ET-NMPC,89,30.0221826943402,21.733269789419,11.9830449476787,3.66733282810376,2.91534812028322,1.74683006199046,1
SE-ET-NMPC,90,30.3889159771505,22.0248046014473,12.1577279538777,3.69868673157675,2.99790829947525,1.52717461005465,1
SE-ET-NMPC,91,30.7587846503082,22.3245954313949,12.3104454148832,3.6274517757519,3.13676732361777,1.41502097937739,1
SE-ET-NMPC,92,31.1215298278834,22.6382721637566,12.4519475128209,3.50457850650911,3.33030857660892,1.27552901820362,1
SE-ET-NMPC,93,31.4719876785343,22.9713030214175,12.5795004146413,3.28934586397865,3.49928761765222,1.39111105094898,1
SE-ET-NMPC,94,31.8009222649322,23.3212317831828,12.7186115197362,3.06194633777635,3.66545075179673,1.47951188259197,1
SE-ET-NMPC,95,32.1071168987098,23.6877768583624,12.8665627079954,2.83154361001846,3.85258062715917,1.46286817444412,1
SE-ET-NMPC,96,32.3902712597117,24.0730349210783,13.0128495254398,2.58961424326168,3.99489626966973,1.52797312334842,1
SE-ET-NMPC,97,32.6492326840378,24.4725245480453,13.1656468377746,2.34580425488831,4.15095939080249,1.50556917265747,1
SE-ET-NMPC,98,32.8838131095267,24.8876204871256,13.3162037550404,2.11719299699065,4.30532751817823,1.4077104726154,1
SE-ET-NMPC,99,33.0955324092257,25.3181532389434,13.4569748023019,1.89425620837796,4.44554434298757,1.2841062695715,1
SE-ET-NMPC,100,33.2849580300635,25.7627076732421,13.5853854292591,1.68032439863463,4.57047978150886,1.13455915763431,1
SE-ET-NMPC,101,33.452990469927,26.219755651393,13.6988413450225,1.47229385543905,4.67883492200028,0.969976585236471,1
SE-ET-NMPC,102,33.6002198554709,26.6876391435931,13.7958390035461,1.27718673581201,4.77023834203369,0.783339136043593,1
SE-ET-NMPC,103,33.7279385290521,27.1646629777964,13.8741729171505,1.13408196647268,4.83811595541458,0.553617282320826,1
SE-ET-NMPC,104,33.8413467256994,27.6484745733379,13.9295346453826,1.29223394251528,4.81799174974615,0.342179685530055,1
SE-ET-NMPC,105,33.9705701199509,28.1302737483125,13.9637526139356,1.44175970952175,4.78549436260871,0.14273277633383,1
SE-ET-NMPC,106,34.1147460909031,28.6088231845734,13.978025891569,1.57307479690539,4.7458842894531,-0.0449220932655723,1
SE-ET-NMPC,107,34.2720535705936,29.0834116135187,13.9735336822424,1.68438185506741,4.70270498470468,-0.217769587301383,1
SE-ET-NMPC,108,34.4404917561004,29.5536821119891,13.9517567235123,1.77583413494626,4.65901460430044,-0.374160449640126,1
SE-ET-NMPC,109,34.618075169595,30.0195835724192,13.9143406785483,1.86007148163392,4.6116432554438,-0.522379716041795,1
SE-ET-NMPC,110,34.8040823177584,30.4807478979636,13.8621027069441,1.93820135297813,4.5611104039526,-0.663059121247198,1
SE-ET-NMPC,111,34.9979024530562,30.9368589383588,13.7957967948194,2.01054924160793,4.50816718738726,-0.796316744539863,1
SE-ET-NMPC,112,35.198957377217,31.3876756570976,13.7161651203654,2.0797836685631,4.45414875853544,-0.913815478537858,1
SE-ET-NMPC,113,35.4069357440733,31.8330905329511,13.6247835725116,2.1502693691491,4.40198992120814,-0.999413014564564,1
SE-ET-NMPC,114,35.6219626809882,32.2732895250719,13.5248422710551,2.22162478935061,4.35352121712654,-1.05415193751747,1
SE-ET-NMPC,115,35.8441251599233,32.7086416467846,13.4194270773034,2.29314845086165,4.30968790760817,-1.08076839393404,1
SE-ET-NMPC,116,36.0734400050094,33.1396104375454,13.31135023791,2.36399894306872,4.27063196371296,-1.08314894067398,1
SE-ET-NMPC,117,36.3098398993163,33.5666736339167,13.2030353438426,2.43336060586003,4.23593416123704,-1.06565376343049,1
SE-ET-NMPC,118,36.5531759599023,33.9902670500404,13.0964699674995,2.50054587356981,4.20488779457243,-1.03256426881272,1
SE-ET-NMPC,119,36.8032305472593,34.4107558294976,12.9932135406183,2.56368731929017,4.17754236102614,-0.987748526064683,1
SE-ET-NMPC,120,37.0595992791883,34.8285100656002,12.8944386880118,2.57154025422455,4.18522540815698,-0.933310775583352,1
SE-ET-NMPC,121,37.3167533046107,35.2470326064159,12.8011076104535,2.53034999858123,4.22326833045269,-0.87254426459369,1
SE-ET-NMPC,122,37.5697883044689,35.6693594394612,12.7138531839941,2.50219454798358,4.248741943184,-0.828983922805691,1
SE-ET-NMPC,123,37.8200077592672,36.0942336337796,12.6309547917135,2.47975294686246,4.26080431280338,-0.795978291090183,1
SE-ET-NMPC,124,38.0679830539535,36.5203140650599,12.5513569626045,2.39352501047371,4.14668592621919,-0.749026399043005,1
SE-ET-NMPC,125,38.3073355550008,36.9349826576819,12.4764543227002,2.26206580425124,3.94923764003362,-0.692972236945699,1
SE-ET-NMPC,126,38.533542135426,37.3299064216852,12.4071570990056,2.10313952835492,3.70203647446037,-0.632689382260833,1
SE-ET-NMPC,127,38.7438560882615,37.7001100691313,12.3438881607796,1.94835551582125,3.45094828877031,-0.577947876336654,1
SE-ET-NMPC,128,38.9386916398436,38.0452048980083,12.2860933731459,1.78717872366229,3.2038481542659,-0.523509239347338,1
SE-ET-NMPC,129,39.1174095122098,38.3655897134349,12.2337424492112,1.62074722615917,2.96024564568668,-0.469118298440089,1
SE-ET-NMPC,130,39.2794842348257,38.6616142780036,12.1868306193672,1.45242949549623,2.71777445847172,-0.415481884363004,1
SE-ET-NMPC,131,39.4247271843753,38.9333917238507,12.1452824309309,1.28501525067638,2.47438162276625,-0.363209538340965,0
SE-ET-NMPC,132,39.553228709443,39.1808298861274,12.1089614770968,1.18445769089725,2.25854797260166,-0.325434998774515,0
SE-ET-NMPC,133,39.6716744785327,39.4066846833875,12.0764179772193,1.05352669305699,1.99208285223543,-0.28238371037606,0
3D-APF,1,0,0,3,0,0,0,0
3D-APF,2,0,0,3,0.209497155622598,0.209497155622598,0.0471368600150846,0
3D-APF,3,0.0209497155622598,0.0209497155622598,3.00471368600151,0.418994311245197,0.418994311245197,0.0942737200301692,0
3D-APF,4,0.0628491466867795,0.0628491466867795,3.01414105800453,0.628491466867795,0.628491466867795,0.141410580045254,0
3D-APF,5,0.125698293373559,0.125698293373559,3.02828211600905,0.837988622490393,0.837988622490393,0.188547440060338,0
3D-APF,6,0.209497155622598,0.209497155622598,3.04713686001508,1.04748577811299,1.04748577811299,0.235684300075423,0
3D-APF,7,0.314245733433897,0.314245733433897,3.07070529002263,1.25698293373559,1.25698293373559,0.282821160090508,0
3D-APF,8,0.439944026807456,0.439944026807456,3.09898740603168,1.46648008935819,1.46648008935819,0.329958020105592,0
3D-APF,9,0.586592035743275,0.586592035743275,3.13198320804224,1.67597724498079,1.67597724498079,0.377094880120677,0
3D-APF,10,0.754189760241354,0.754189760241354,3.16969269605431,1.88547440060338,1.88547440060338,0.424231740135761,0
3D-APF,11,0.942737200301692,0.942737200301692,3.21211587006788,2.09497155622598,2.09497155622598,0.471368600150846,0
3D-APF,12,1.15223435592429,1.15223435592429,3.25925273008297,2.30446871184858,2.30446871184858,0.518505460165931,0
3D-APF,13,1.38268122710915,1.38268122710915,3.31110327609956,2.51396586747118,2.51396586747118,0.565642320181015,0
3D-APF,14,1.63407781385627,1.63407781385627,3.36766750811766,2.72346302309378,2.72346302309378,0.6127791801961,0
3D-APF,15,1.90642411616564,1.90642411616564,3.42894542613727,2.93296017871638,2.93296017871638,0.659916040211185,0
3D-APF,16,2.19972013403728,2.19972013403728,3.49493703015839,3.14245733433897,3.14245733433897,0.707052900226269,0
3D-APF,17,2.51396586747118,2.51396586747118,3.56564232018102,3.35195448996157,3.35195448996157,0.754189760241354,0
3D-APF,18,2.84916131646734,2.84916131646734,3.64106129620515,3.49161926037664,3.49161926037664,0.785614333584744,0
3D-APF,19,3.198323242505,3.198323242505,3.71962272956363,3.49161926037664,3.49161926037664,0.785614333584744,0
3D-APF,20,3.54748516854266,3.54748516854266,3.7981841629221,3.49161926037664,3.49161926037664,0.785614333584744,0
3D-APF,21,3.89664709458033,3.89664709458033,3.87674559628058,3.49161926037664,3.49161926037664,0.785614333584744,0
3D-APF,22,4.24580902061799,4.24580902061799,3.95530702963905,3.49162457823341,3.49161290515742,0.785618944027279,0
3D-APF,23,4.59497147844133,4.59497031113373,4.03386892404178,3.49162969465245,3.49160368916873,0.785637163838709,0
3D-APF,24,4.94413444790658,4.94413068005061,4.11243264042565,3.4916310624357,3.49159407351908,0.785673818833638,0
3D-APF,25,5.29329755415015,5.29329008740251,4.19100002230901,3.49162419555094,3.49158706284185,0.785735489613821,0
3D-APF,26,5.64245997370524,5.6424487936867,4.26957357127039,3.49160402916674,3.49158568530081,0.785831219607028,0
3D-APF,27,5.99162037662192,5.99160736221678,4.3481566932311,3.49156760521024,3.49159008251824,0.78597350712776,0
3D-APF,28,6.34077713714294,6.3407663704686,4.42675404394387,3.4915217492686,3.49158946545315,0.786179927956008,0
3D-APF,29,6.6899293120698,6.68992531701392,4.50537203673947,3.49150218430493,3.49154230288986,0.78647621968149,0
3D-APF,30,7.03907953050029,7.0390795473029,4.58401965870762,3.4916177822158,3.4913305211893,0.786903078356209,0
3D-APF,31,7.38824130872187,7.38821259942183,4.66270996654324,3.49214967933086,3.49065649621562,0.787532756510555,0
3D-APF,32,7.73745627665496,7.7372782490434,4.7414632421943,3.49377688477425,3.48880657675949,0.788512364758419,0
3D-APF,33,8.08683396513238,8.08615890671934,4.82031447867014,3.49814082797505,3.48405188157698,0.790185569429047,0
3D-APF,34,8.43664804792989,8.43456409487704,4.89933303561305,3.51017939985212,3.47121338615695,0.793295788857234,0
3D-APF,35,8.7876659879151,8.78168543349274,4.97866261449877,3.54301932710705,3.43670104821971,0.797558745743203,0
3D-APF,36,9.14196792062581,9.12535553831471,5.05841848907309,3.59988786036327,3.37661966673231,0.799529248399178,0
3D-APF,37,9.50195670666213,9.46301750498794,5.13837141391301,3.65058543945252,3.32252833227724,0.796260906030375,0
3D-APF,38,9.86701525060738,9.79527033821566,5.21799750451605,3.67411717625351,3.29769361862365,0.791252028653202,0
3D-APF,39,10.2344269682327,10.125039700078,5.29712270738137,3.67755686691725,3.29475177581423,0.787519032378735,0
3D-APF,40,10.6021826549245,10.4545148776595,5.37587461061924,3.67223486638502,3.30119204496435,0.785380269914047,0
3D-APF,41,10.969406141563,10.7846340821559,5.45441263761064,3.66394056055291,3.31066254082515,0.784253217725242,0
3D-APF,42,11.3358001976183,11.1157003362384,5.53283795938317,3.65453036365588,3.32117738171766,0.783701869516897,0
3D-APF,43,11.7012532339838,11.4478180744102,5.61120814633486,3.64484419543321,3.33184178244783,0.783543953937285,0
3D-APF,44,12.0657376535272,11.781002252655,5.68956254172859,3.63532649662134,3.3421793112222,0.783733828924811,0
3D-APF,45,12.4292703031893,12.1152201837772,5.76793592462107,3.62633927743459,3.35178478778063,0.784348252587763,0
3D-APF,46,12.7919042309328,12.4503986625552,5.84637074987984,3.61849772537178,3.3599399490784,0.785670255301986,0
3D-APF,47,13.1537540034699,12.7863926574631,5.92493777541004,3.61365679450367,3.36447393555236,0.788542775330685,0
3D-APF,48,13.5151196829203,13.1228400510183,6.00379205294311,3.62077882116056,3.35498039587106,0.796283411579106,0
3D-APF,49,13.8771975650364,13.4583380906054,6.08342039410102,3.76354839931965,3.18179311520253,0.843739306911932,0
3D-APF,50,14.2535524049683,13.7765174021257,6.16779432479222,3.69614654154661,2.89020876756484,0.822869285794449,0
3D-APF,51,14.623167059123,14.0655382788822,6.25008125337166,3.65150534901765,2.59491826196968,0.794396821290173,0
3D-APF,52,14.9883175940248,14.3250301050791,6.32952093550068,3.9068020444666,2.45017862487124,0.856638565686207,0
3D-APF,53,15.3789977984714,14.5700479675662,6.4151847920693,4.11305474577758,2.23453967886177,0.887617077042452,0
3D-APF,54,15.7903032730492,14.7935019354524,6.50394649977354,4.2936453088073,1.99566845153444,0.869517759382876,0
3D-APF,55,16.2196678039299,14.9930687806059,6.59089827571183,4.53138061813144,1.81273873793548,0.865200053607842,0
3D-APF,56,16.672805865743,15.1743426543994,6.67741828107262,4.63793583910878,1.66545726765492,0.846051559850684,0
3D-APF,57,17.1365994496539,15.3408883811649,6.76202343705768,4.65233419019384,1.6339871906546,0.828174162558894,0
3D-APF,58,17.6018328686733,15.5042871002304,6.84484085331357,4.63118551504598,1.69689870639514,0.820155781216459,0
3D-APF,59,18.0649514201779,15.6739769708699,6.92685643143522,4.59347524619859,1.79774584008184,0.817370819780892,0
3D-APF,60,18.5242989447978,15.8537515548781,7.00859351341331,4.54787125636967,1.91043317414545,0.816769320316992,0
3D-APF,61,18.9790860704347,16.0447948722926,7.09027044544501,4.49798584559928,2.02498268376024,0.817048629678629,0
3D-APF,62,19.4288846549947,16.2472931406686,7.17197530841287,4.44576984775024,2.13696001824393,0.81763827042386,0
3D-APF,63,19.8734616397697,16.460989142493,7.25373913545526,4.39254599998192,2.24408045207106,0.818316908462337,0
3D-APF,64,20.3127162397679,16.6853971877001,7.33557082630149,4.33958783701203,2.34459393561074,0.819058411808664,0
3D-APF,65,20.7466750234691,16.9198565812612,7.41747666748236,4.28870047575217,2.43610466603949,0.820025783365226,0
3D-APF,66,21.1755450710443,17.1634670478652,7.49947924581888,4.24327745499744,2.51381909241846,0.821772480984206,0
3D-APF,67,21.599872816544,17.414848957107,7.5816564939173,4.21087614288368,2.56638048207143,0.825962063617847,0
3D-APF,68,22.0209604308324,17.6714870053142,7.66425270027908,4.21498272524806,2.55568631558403,0.838085963488824,0
3D-APF,69,22.4424587033572,17.9270556368726,7.74806129662797,4.31960679190646,2.3664432759805,0.860780683381234,0
3D-APF,70,22.8744193825478,18.1636999644706,7.83413936496609,4.42600582508785,2.16256715950247,0.85660709600715,0
3D-APF,71,23.3170199650566,18.3799566804209,7.91980007456681,4.47200169538271,2.07330552141292,0.83821539676437,0
3D-APF,72,23.7642201345949,18.5872872325621,8.00362161424324,4.4575178443534,2.10957977819566,0.824747128942548,0
3D-APF,73,24.2099719190302,18.7982452103817,8.0860963271375,4.41422906031659,2.20100150080317,0.818641677731301,0
3D-APF,74,24.6513948250619,19.018345360462,8.16796049491063,4.3595541560933,2.30796245698935,0.817066005422665,0
3D-APF,75,25.0873502406712,19.249141606161,8.24966709545289,4.30152512052479,2.41373102870245,0.819014138201025,0
3D-APF,76,25.5175027527237,19.4905147090312,8.331568509273,4.24708644801308,2.50608546795727,0.825707169883501,0
3D-APF,77,25.942211397525,19.7411232558269,8.41413922626135,4.21443751990169,2.55492471913909,0.843134669182177,0
3D-APF,78,26.3636551495152,19.9966157277408,8.49845269317956,4.28438382440053,2.42024577512917,0.88682897628826,0
3D-APF,79,26.7920935319552,20.2386403052538,8.58713559080839,4.41697071753754,2.15626607287677,0.916998529647964,0
3D-APF,80,27.233790603709,20.4542669125414,8.67883544377319,4.53764195638917,1.88321660647906,0.929139757355239,0
3D-APF,81,27.6875547993479,20.6425885731894,8.77174941950871,4.64068783344607,1.61324171296495,0.928152793485828,0
3D-APF,82,28.1516235826925,20.8039127444858,8.86456469885729,4.7176198399251,1.37802930721543,0.919292268215309,0
3D-APF,83,28.623385566685,20.9417156752074,8.95649392567882,4.65802869021188,1.56622363352284,0.921798378691088,0
3D-APF,84,29.0891884357062,21.0983380385597,9.04867376354793,4.56990406678356,1.81176551310914,0.91295265260772,0
3D-APF,85,29.5461788423846,21.2795145898706,9.13996902880871,4.48546302467856,2.01876891006362,0.897325772505148,0
3D-APF,86,29.9947251448524,21.4813914808769,9.22970160605922,4.39666898238052,2.21048710995306,0.884900331169763,0
3D-APF,87,30.4343920430905,21.7024401918723,9.3181916391762,4.30498581650598,2.38788266611738,0.87470766118658,0
3D-APF,88,30.8648906247411,21.941228458484,9.40566240529485,4.21106171900043,2.55295695726677,0.865661581169187,0
3D-APF,89,31.2859967966411,22.1965241542107,9.49222856341177,4.11513081570384,2.70763362371108,0.856982222332438,0
3D-APF,90,31.6975098782115,22.4672875165818,9.57792678564502,4.01728609971273,2.85340155219498,0.848240517180215,0
3D-APF,91,32.0992384881828,22.7526276718013,9.66275083736304,3.91754629854462,2.99137999486359,0.839331117670065,0
3D-APF,92,32.4909931180372,23.0517656712876,9.74668394913004,3.81572693210623,3.12257896531557,0.830498997571882,0
3D-APF,93,32.8725658112479,23.3640235678192,9.82973384888723,3.7110924086657,3.24827497474968,0.822497916568066,0
3D-APF,94,33.2436750521144,23.6888510652942,9.91198364054404,3.60125247181998,3.37090049733569,0.817319075558926,0
3D-APF,95,33.6038002992964,24.0259411150277,9.99371554809993,3.47852391419661,3.4965004221085,0.821191924313292,0
3D-APF,96,33.9516526907161,24.3755911572386,10.0758347405313,3.31513339771643,3.64301226042686,0.859274243606025,0
3D-APF,97,34.2831660304877,24.7398923832813,10.1617621648919,3.0780156218294,3.7753246838234,0.986822599037692,0
3D-APF,98,34.5909675926707,25.1174248516636,10.2604444247956,2.80488309445549,3.74177538756147,1.10629254174576,0
3D-APF,99,34.8714559021162,25.4916023904197,10.3710736789702,2.53665124180641,3.71047641622849,1.23695258773512,0
3D-APF,100,35.1251210262969,25.8626500320426,10.4947689377437,2.27843404340064,3.73161312947722,1.38820442342816,0
3D-APF,101,35.3529644306369,26.2358113449903,10.6335893800865,2.04401428828496,3.81660195280035,1.55501053339315,0
3D-APF,102,35.5573658594654,26.6174715402704,10.7890904334259,1.83802918696925,3.94859002816711,1.72864603090716,0
3D-APF,103,35.7411687781623,27.0123305430871,10.9619550365166,1.60345339310163,3.83623254882548,1.87814517393939,0
3D-APF,104,35.9015141174725,27.3959537979696,11.1497695539105,1.52433041670338,3.54686796183758,1.8809183315629,0
RRT*,1,0,0,3,0,0,0,0
RRT*,2,0,0,3,0.221553845060747,0.190805542600184,0.0671352266090432,0
RRT*,3,0.0221553845060747,0.0190805542600184,3.0067135226609,0.443107690121495,0.381611085200369,0.134270453218086,0
RRT*,4,0.0664661535182242,0.0572416627800553,3.02014056798271,0.664661535182242,0.572416627800553,0.20140567982713,0
RRT*,5,0.132932307036448,0.114483325560111,3.04028113596543,0.88621538024299,0.763222170400737,0.268540906436173,0
RRT*,6,0.221553845060747,0.190805542600184,3.06713522660904,1.10776922530374,0.954027713000922,0.335676133045216,0
RRT*,7,0.332330767591121,0.286208313900277,3.10070283991356,1.32932307036448,1.14483325560111,0.402811359654259,0
RRT*,8,0.46526307462757,0.400691639460387,3.14098397587899,1.55087691542523,1.33563879820129,0.469946586263302,0
RRT*,9,0.620350766170093,0.534255519280516,3.18797863450532,1.77243076048598,1.52644434080147,0.537081812872345,0
RRT*,10,0.797593842218691,0.686899953360663,3.24168681579255,1.99398460554673,1.71724988340166,0.604217039481389,0
RRT*,11,0.996992302773363,0.858624941700829,3.30210851974069,2.21553845060747,1.90805542600184,0.671352266090432,0
RRT*,12,1.21854614783411,1.04943048430101,3.36924374634974,2.43709229566822,2.09886096860203,0.738487492699475,0
RRT*,13,1.46225537740093,1.25931658116122,3.44309249561968,2.65864614072897,2.28966651120221,0.805622719308518,0
RRT*,14,1.72811999147383,1.48828323228144,3.52365476755054,2.88019998578972,2.4804720538024,0.872757945917562,0
RRT*,15,2.0161399900528,1.73633043766168,3.61093056214229,3.10175383085046,2.67127759640258,0.939893172526605,0
RRT*,16,2.32631537313785,2.00345819730194,3.70491987939495,3.32330767591121,2.86208313900277,1.00702839913565,0
RRT*,17,2.65864614072897,2.28966651120221,3.80562271930852,3.54486152097196,3.05288868160295,1.07416362574469,0
RRT*,18,3.01313229282616,2.59495537936251,3.91303908188299,3.69256408434579,3.18009237666974,1.11892044348405,0
RRT*,19,3.38238870126074,2.91296461702948,4.02493112623139,3.69256408434579,3.18009237666974,1.11892044348405,0
RRT*,20,3.75164510969532,3.23097385469646,4.1368231705798,3.69256408434579,3.18009237666974,1.11892044348405,0
RRT*,21,4.1209015181299,3.54898309236343,4.2487152149282,3.69256408434579,3.18009237666974,1.11892044348405,0
RRT*,22,4.49015792656448,3.8669923300304,4.36060725927661,3.64651486835914,3.21428692650921,1.17102043915026,0
RRT*,23,4.85480941340039,4.18842102268133,4.47770930319163,3.60191042144856,3.24608921959371,1.22030573804181,0
RRT*,24,5.21500045554525,4.5130299446407,4.59973987699581,3.55876687373076,3.27567842183068,1.26692904899583,0
RRT*,25,5.57087714291833,4.84059778682377,4.7264327818954,3.51708828044475,3.30322123246506,1.31103757266913,0
RRT*,26,5.9225859709628,5.17091991007027,4.85753653916231,3.47686833174285,3.32887253963688,1.35277278896908,0
RRT*,27,6.27027280413709,5.50380716403396,4.99281381805922,3.43809185810268,3.35277610424136,1.39227036529411,0
RRT*,28,6.61408198994735,5.8390847744581,5.13204085458863,3.40073614244396,3.37506525781935,1.42966016763991,0
RRT*,29,6.95415560419175,6.17659130024003,5.27500687135262,3.36477204913842,3.3958636039866,1.46506636042739,0
RRT*,30,7.29063280910559,6.51617766063869,5.42151350739536,3.33016497819945,3.4152857163742,1.49860758489479,0
RRT*,31,7.62364930692554,6.85770623227611,5.57137426588484,3.29687564984703,3.43343782936772,1.53039721030599,0
RRT*,32,7.95333687191024,7.20105001521288,5.72441398691544,3.2648607199511,3.45041852134551,1.56054365747204,0
RRT*,33,8.27982294390535,7.54609186734743,5.88046835266264,3.23407321976928,3.46631939400536,1.58915080087244,0
RRT*,34,8.60323026588228,7.89272380674797,6.03938343274988,3.20446280242757,3.48122575636013,1.61631846525147,0
RRT*,35,8.92367654612504,8.24084638238398,6.20101527927503,3.17597576094857,3.4952173291848,1.64214304725058,0
RRT*,36,9.24127412221989,8.59036811530246,6.36522958400009,3.14855475287732,3.50836899719691,1.66671831682538,0
RRT*,37,9.55612959750763,8.94120501502215,6.53190141568263,3.12213811364033,3.5207516562412,1.69013649579828,0
RRT*,38,9.86834340887166,9.29328018064627,6.70091506526246,3.09665854087068,3.53243324022499,1.71248979109548,0
RRT*,39,10.1780092629587,9.64652350466877,6.872164044372,3.07204072978992,3.54348008837748,1.7338727224869,0
RRT*,40,10.4852133359377,10.0008715135065,7.04555131662069,2.96785897386602,3.6453134250647,1.70396688473866,0
RRT*,41,10.7819992333243,10.365402856013,7.21594800509456,2.86450234786245,3.74082302575608,1.67357981257652,0
RRT*,42,11.0684494681106,10.7394851585886,7.38330598635221,2.91369712381403,3.7346672739567,1.60082148396211,0
RRT*,43,11.359819180492,11.1129518859843,7.54338813474842,2.95948745689409,3.7277643508977,1.53140684883633,0
RRT*,44,11.6557679261814,11.485728321074,7.69652881963206,3.00211324499056,3.72026595203006,1.46524308918969,0
RRT*,45,11.9559792506804,11.857754916277,7.84305312855103,3.04179937932141,3.7123049727113,1.40222976916867,0
RRT*,46,12.2601591886126,12.2289854135482,7.98327610546789,3.07875614094224,3.70399732598815,1.34226094098094,0
RRT*,47,12.5680348027068,12.599385146147,8.11750219956599,3.11317971802313,3.69544364990498,1.28522693469533,0
RRT*,48,12.8793527745091,12.9689295111375,8.24602489303552,3.14525280843437,3.68673089684787,1.23101586718571,0
RRT*,49,13.1938780553526,13.3376026008223,8.36912647975409,3.1751452786888,3.67793380195479,1.17951490353391,0
RRT*,50,13.5113925832214,13.7053959810178,8.48707797010748,3.20301485592409,3.66911623104494,1.13061130182399,0
RRT*,51,13.8316940688138,14.0723076041222,8.60013910028988,3.22900783442262,3.66033241103954,1.08419326963916,0
